,날짜,종가,전일비,시가,고가,저가,거래량
4591,2004.05.31,"52,600",-800,"52,500","53,200","51,700","158,136"
4592,2004.05.28,"53,400",+800,"53,900","54,000","51,600","327,800"
4593,2004.05.27,"52,600","+1,900","52,400","54,700","52,300","349,709"
4594,2004.05.25,"50,700",+600,"49,600","51,100","49,150","193,636"
4595,2004.05.24,"50,100",+250,"50,800","51,600","49,500","229,128"
4596,2004.05.21,"49,850","+2,150","49,000","49,900","47,800","243,720"
4597,2004.05.20,"47,700","-1,050","47,200","50,800","47,100","383,819"
4598,2004.05.19,"48,750","+2,650","46,950","50,300","46,500","456,520"
4599,2004.05.18,"46,100","+2,100","42,900","47,100","42,800","567,774"
4600,2004.05.17,"44,000","+2,100","48,100","49,700","44,000","556,305"
4601,2004.05.14,"50,000","-4,300","54,400","55,200","49,800","464,014"
4602,2004.05.13,"54,300","-2,900","56,000","56,500","54,100","346,027"
4603,2004.05.12,"57,200","+3,800","54,700","58,400","53,300","699,053"
4604,2004.05.11,"53,400","-2,100","55,400","56,700","53,100","456,633"
4605,2004.05.10,"55,500",-500,"55,500","57,300","53,000","805,330"
4606,2004.05.07,"56,000","+3,000","53,500","56,000","50,600","667,731"
4607,2004.05.06,"53,000",-400,"54,000","56,000","52,500","1,003,380"
4608,2004.05.04,"53,400","+2,900","51,500","54,700","51,500","804,646"
4609,2004.05.03,"50,500",0,"50,500","50,900","49,550","291,746"
4610,2004.04.30,"50,500","+2,500","47,900","50,500","47,500","356,067"
4611,2004.04.29,"48,000","-2,400","49,500","49,900","47,850","269,880"
4612,2004.04.28,"50,400","-1,100","50,900","52,200","50,400","258,890"
4613,2004.04.27,"51,500",+700,"50,600","51,800","49,250","327,589"
4614,2004.04.26,"50,800","-1,500","53,600","53,600","50,600","433,123"
4615,2004.04.23,"52,300","+1,100","53,000","54,300","51,600","1,254,026"
4616,2004.04.22,"51,200","+2,750","49,350","52,700","49,100","1,214,882"
4617,2004.04.21,"48,450",-200,"48,600","49,250","48,100","307,341"
4618,2004.04.20,"48,650",+250,"49,000","49,300","47,900","391,715"
4619,2004.04.19,"48,400","+1,500","47,300","48,400","47,300","373,285"
4620,2004.04.16,"46,900",+100,"46,000","47,200","45,900","159,985"
4621,2004.04.14,"46,800","+1,900","44,850","46,850","44,850","437,323"
4622,2004.04.13,"44,900","-1,000","45,950","46,300","44,650","270,074"
4623,2004.04.12,"45,900",-800,"46,500","47,300","45,850","229,545"
4624,2004.04.09,"46,700",-900,"47,850","48,350","46,700","270,538"
4625,2004.04.08,"47,600",+850,"48,600","48,800","47,400","460,679"
4626,2004.04.07,"46,750",-400,"47,000","47,350","45,800","302,325"
4627,2004.04.06,"47,150","+2,250","46,350","47,400","46,000","497,050"
4628,2004.04.02,"44,900","+1,800","43,600","45,200","43,550","493,364"
4629,2004.04.01,"43,100",-450,"43,900","43,900","42,900","197,494"
4630,2004.03.31,"43,550",-400,"44,200","44,350","43,250","166,386"
4631,2004.03.30,"43,950",-650,"45,250","45,300","43,950","141,800"
4632,2004.03.29,"44,600",+900,"43,300","45,200","43,300","213,853"
4633,2004.03.26,"43,700",+900,"43,800","44,000","43,600","199,746"
4634,2004.03.25,"42,800","-1,500","43,800","44,300","42,700","285,400"
4635,2004.03.24,"44,300",-600,"44,750","45,450","44,300","161,803"
4636,2004.03.23,"44,900",-100,"44,300","45,350","44,250","192,607"
4637,2004.03.22,"45,000","-2,500","47,000","47,250","45,000","415,772"
4638,2004.03.19,"47,500",+400,"47,450","47,850","46,500","434,113"
4639,2004.03.18,"47,100","+2,000","45,900","49,750","45,700","1,794,768"
4640,2004.03.17,"45,100",+100,"45,400","46,050","44,600","465,030"
4641,2004.03.16,"45,000",-300,"44,500","45,700","44,400","148,503"
4642,2004.03.15,"45,300","+1,100","44,300","45,850","44,250","262,206"
4643,2004.03.12,"44,200","-2,300","45,200","46,350","41,250","474,655"
4644,2004.03.11,"46,500",+500,"45,500","46,800","45,400","265,147"
4645,2004.03.10,"46,000","-2,100","48,000","48,000","45,900","292,231"
4646,2004.03.09,"48,100","+1,150","46,100","48,350","46,100","417,240"
4647,2004.03.08,"46,950",-650,"47,700","47,850","46,750","211,549"
4648,2004.03.05,"47,600","+1,000","47,000","47,700","46,500","364,926"
4649,2004.03.04,"46,600",+600,"46,400","46,600","45,550","200,779"
4650,2004.03.03,"46,000","+1,350","44,300","47,350","44,300","653,453"
4651,2004.03.02,"44,650",+650,"44,300","45,100","44,250","209,512"
4652,2004.02.27,"44,000",+100,"42,000","44,350","42,000","294,947"
4653,2004.02.26,"43,900",-500,"45,000","45,200","43,900","198,187"
4654,2004.02.25,"44,400","-1,150","45,100","45,850","44,300","294,580"
4655,2004.02.24,"45,550","-2,250","46,750","47,200","45,450","396,310"
4656,2004.02.23,"47,800",+250,"47,550","48,150","47,400","210,853"
4657,2004.02.20,"47,550",-950,"48,500","48,500","47,550","208,126"
4658,2004.02.19,"48,500",+700,"48,700","48,750","47,300","421,402"
4659,2004.02.18,"47,800","+1,500","46,850","48,150","46,850","574,248"
4660,2004.02.17,"46,300",-850,"47,050","47,250","46,150","271,748"
4661,2004.02.16,"47,150",+600,"46,550","47,800","46,200","399,124"
4662,2004.02.13,"46,550",+650,"45,900","46,700","45,600","279,985"
4663,2004.02.12,"45,900",-850,"47,400","47,600","45,800","482,472"
4664,2004.02.11,"46,750",-500,"47,300","48,050","46,600","289,135"
4665,2004.02.10,"47,250",+850,"46,300","48,200","46,100","502,192"
4666,2004.02.09,"46,400",+250,"46,950","47,000","45,950","297,468"
4667,2004.02.06,"46,150","-1,450","47,200","47,800","46,150","546,665"
4668,2004.02.05,"47,600",+200,"47,000","48,450","46,750","492,471"
4669,2004.02.04,"47,400",-800,"47,000","48,600","46,850","335,831"
4670,2004.02.03,"48,200","-2,200","50,100","50,400","48,100","549,648"
4671,2004.02.02,"50,400","-1,400","51,300","52,200","50,300","406,805"
4672,2004.01.30,"51,800",+800,"52,800","53,400","51,300","457,599"
4673,2004.01.29,"51,000",-500,"51,000","52,200","50,500","290,729"
4674,2004.01.28,"51,500",-500,"52,100","52,700","51,400","304,023"
4675,2004.01.27,"52,000","-1,100","53,300","53,400","51,500","474,968"
4676,2004.01.26,"53,100",+600,"52,600","54,200","52,600","382,028"
4677,2004.01.20,"52,500",+600,"51,500","52,500","50,700","321,645"
4678,2004.01.19,"51,900",-900,"53,100","53,700","51,600","410,240"
4679,2004.01.16,"52,800",+200,"52,700","53,200","52,300","312,623"
4680,2004.01.15,"52,600","-2,900","54,700","55,200","52,000","721,070"
4681,2004.01.14,"55,500",-300,"55,500","56,300","54,500","388,750"
4682,2004.01.13,"55,800","-1,200","58,000","58,000","55,400","428,265"
4683,2004.01.12,"57,000",+800,"56,400","58,000","55,800","876,582"
4684,2004.01.09,"56,200","+4,000","52,800","57,200","52,800","1,671,103"
4685,2004.01.08,"52,200",-600,"53,500","53,600","51,900","411,815"
4686,2004.01.07,"52,800",+600,"52,300","53,600","52,300","541,706"
4687,2004.01.06,"52,200","-1,100","54,000","54,200","52,200","454,650"
4688,2004.01.05,"53,300",+500,"52,900","53,400","51,900","399,458"
4689,2004.01.02,"52,800",-500,"53,700","54,500","52,600","453,812"
4690,2003.12.30,"53,300",-300,"54,300","54,500","52,600","585,835"
4691,2003.12.29,"53,600","+2,500","51,200","53,800","51,200","660,039"
4692,2003.12.26,"51,100",+300,"50,800","51,800","50,800","288,783"
4693,2003.12.24,"50,800",-200,"51,200","52,100","49,700","459,359"
4694,2003.12.23,"51,000","-1,000","52,800","53,000","50,700","353,567"
4695,2003.12.22,"52,000",+400,"52,000","53,400","51,300","519,928"
4696,2003.12.19,"51,600",-100,"52,300","52,800","51,500","312,653"
4697,2003.12.18,"51,700",-800,"52,400","52,900","51,500","457,065"
4698,2003.12.17,"52,500",0,"52,000","54,400","52,000","704,117"
4699,2003.12.16,"52,500","-2,000","53,600","54,100","52,400","464,590"
4700,2003.12.15,"54,500",+200,"55,300","55,500","53,200","726,558"
4701,2003.12.12,"54,300","-2,000","57,500","57,600","53,300","1,317,077"
4702,2003.12.11,"56,300",-600,"57,000","58,300","56,200","452,501"
4703,2003.12.10,"56,900",-300,"56,100","58,000","56,100","173,611"
4704,2003.12.09,"57,200",+200,"57,800","58,500","56,900","241,193"
4705,2003.12.08,"57,000","-1,200","57,700","58,300","56,300","268,942"
4706,2003.12.05,"58,200","-1,300","59,500","60,100","58,100","388,261"
4707,2003.12.04,"59,500",+600,"59,300","60,700","58,800","498,341"
4708,2003.12.03,"58,900",+100,"58,600","59,000","57,000","457,822"
4709,2003.12.02,"58,800",-400,"60,400","60,900","58,300","621,226"
4710,2003.12.01,"59,200","+4,000","56,100","60,800","55,800","1,230,642"
4711,2003.11.28,"55,200",+500,"55,500","56,200","54,400","345,590"
4712,2003.11.27,"54,700",0,"55,300","56,100","54,600","361,720"
4713,2003.11.26,"54,700","+1,500","53,300","55,300","52,800","472,571"
4714,2003.11.25,"53,200","+2,400","52,500","53,700","51,900","381,732"
4715,2003.11.24,"50,800","-2,500","53,300","54,400","50,800","364,492"
4716,2003.11.21,"53,300",-300,"52,200","53,900","52,200","301,795"
4717,2003.11.20,"53,600",+900,"53,300","54,200","52,800","378,550"
4718,2003.11.19,"52,700","-4,100","55,500","56,600","52,000","612,334"
4719,2003.11.18,"56,800",+600,"55,800","56,800","54,100","445,884"
4720,2003.11.17,"56,200","+2,600","54,800","58,000","54,500","1,281,028"
4721,2003.11.14,"53,600",+100,"53,000","54,400","53,000","323,731"
4722,2003.11.13,"53,500","+1,000","54,500","55,400","53,300","1,027,928"
4723,2003.11.12,"52,500","+3,400","49,000","53,400","47,900","1,494,174"
4724,2003.11.11,"49,100","-3,400","52,500","53,000","49,100","907,747"
4725,2003.11.10,"52,500",+500,"51,300","53,500","51,300","415,159"
4726,2003.11.07,"52,000",+500,"50,600","52,300","49,500","588,356"
4727,2003.11.06,"51,500","-1,300","53,400","53,600","51,300","674,930"
4728,2003.11.05,"52,800","-2,400","54,500","55,000","51,400","780,841"
4729,2003.11.04,"55,200","-1,300","57,000","57,300","54,500","510,058"
4730,2003.11.03,"56,500","+1,200","55,700","56,700","55,500","435,519"
4731,2003.10.31,"55,300","-3,800","59,800","59,900","54,200","889,996"
4732,2003.10.30,"59,100","+3,100","57,100","59,300","56,800","837,316"
4733,2003.10.29,"56,000","-1,000","58,600","58,900","55,400","690,210"
4734,2003.10.28,"57,000","-2,600","55,400","57,300","53,500","1,738,321"
4735,2003.10.27,"59,600",0,"59,800","60,400","58,600","211,885"
4736,2003.10.24,"59,600","+1,000","58,300","60,100","58,300","421,055"
4737,2003.10.23,"58,600","-3,200","60,700","61,200","58,400","510,852"
4738,2003.10.22,"61,800",-600,"62,400","63,300","61,500","480,839"
4739,2003.10.21,"62,400","-2,100","64,700","65,200","62,100","816,247"
4740,2003.10.20,"64,500",-500,"66,000","66,500","64,000","589,778"
4741,2003.10.17,"65,000","-2,900","67,600","68,300","64,600","787,925"
4742,2003.10.16,"67,900","+2,500","65,400","69,900","65,000","1,453,163"
4743,2003.10.15,"65,400","+1,400","64,800","66,500","63,900","780,799"
4744,2003.10.14,"64,000",-300,"65,300","65,900","63,400","602,152"
4745,2003.10.13,"64,300",+500,"63,200","65,000","62,300","554,938"
4746,2003.10.10,"63,800",+800,"64,000","64,400","62,500","566,307"
4747,2003.10.09,"63,000",+800,"62,500","63,600","61,600","425,359"
4748,2003.10.08,"62,200",+200,"62,900","65,200","62,000","1,224,356"
4749,2003.10.07,"62,000",-300,"63,000","63,400","61,100","476,177"
4750,2003.10.06,"62,300",-300,"64,200","64,800","61,800","896,757"
4751,2003.10.02,"62,600",+700,"62,900","65,100","62,400","1,246,552"
4752,2003.10.01,"61,900",+700,"54,700","61,900","54,600","877,107"
4753,2003.09.30,"55,300",+300,"56,000","57,000","55,200","382,947"
4754,2003.09.29,"55,000",+500,"54,500","55,400","54,300","272,269"
4755,2003.09.26,"54,500",0,"54,600","55,800","54,300","441,569"
4756,2003.09.25,"54,500","-1,600","54,100","55,400","53,900","446,571"
4757,2003.09.24,"56,100",+100,"56,700","57,300","56,000","487,293"
4758,2003.09.23,"56,000",0,"55,500","57,400","54,000","527,267"
4759,2003.09.22,"56,000","-4,800","60,000","60,700","55,100","401,653"
4760,2003.09.19,"60,800",0,"62,000","62,200","60,000","304,566"
4761,2003.09.18,"60,800","-1,200","62,000","62,400","60,500","301,537"
4762,2003.09.17,"62,000","-1,700","64,400","64,700","62,000","367,722"
4763,2003.09.16,"63,700",+600,"63,100","63,800","62,200","318,346"
4764,2003.09.15,"63,100","+2,100","61,200","64,100","61,200","743,629"
4765,2003.09.09,"61,000","+1,300","59,700","61,500","59,700","315,218"
4766,2003.09.08,"59,700","-2,800","61,500","62,500","59,700","516,207"
4767,2003.09.05,"62,500",+200,"62,300","63,500","61,800","353,007"
4768,2003.09.04,"62,300","-1,400","63,800","64,600","61,700","544,759"
4769,2003.09.03,"63,700","-3,700","67,400","67,900","63,700","579,438"
4770,2003.09.02,"67,400",+900,"67,500","67,900","65,500","536,397"
4771,2003.09.01,"66,500","+1,000","67,000","68,400","65,800","903,227"
4772,2003.08.29,"65,500","+3,300","63,500","66,100","62,600","1,085,638"
4773,2003.08.28,"62,200",-100,"63,500","64,200","62,100","498,482"
4774,2003.08.27,"62,300",+400,"62,400","63,700","61,700","555,099"
4775,2003.08.26,"61,900","-1,600","63,200","63,800","61,200","368,385"
4776,2003.08.25,"63,500","+3,100","60,300","63,500","59,800","827,678"
4777,2003.08.22,"60,400",-700,"61,500","62,500","60,100","436,323"
4778,2003.08.21,"61,100",-300,"61,800","63,100","60,800","499,013"
4779,2003.08.20,"61,400","-2,400","63,800","64,300","61,000","525,245"
4780,2003.08.19,"63,800","-1,300","66,900","67,100","62,700","608,314"
4781,2003.08.18,"65,100",-100,"66,500","67,200","64,700","684,888"
4782,2003.08.14,"65,200","+1,800","63,800","66,400","63,800","879,783"
4783,2003.08.13,"63,400",+300,"63,500","64,000","62,500","411,744"
4784,2003.08.12,"63,100","-1,800","65,800","66,000","63,000","615,945"
4785,2003.08.11,"64,900","+1,900","62,800","65,100","62,500","649,370"
4786,2003.08.08,"63,000",-200,"62,500","63,700","61,600","581,265"
4787,2003.08.07,"63,200",+700,"64,300","65,300","62,800","1,045,464"
4788,2003.08.06,"62,500",0,"61,100","63,200","60,300","668,896"
4789,2003.08.05,"62,500",+600,"62,500","64,500","62,100","610,034"
4790,2003.08.04,"61,900","-3,900","63,800","64,500","61,500","646,083"
4791,2003.08.01,"65,800",-500,"67,100","67,700","65,000","602,059"
4792,2003.07.31,"66,300","-1,800","68,300","69,300","65,100","487,056"
4793,2003.07.30,"68,100","-1,100","69,000","71,700","67,800","901,939"
4794,2003.07.29,"69,200",+900,"69,300","70,400","67,600","1,335,285"
4795,2003.07.28,"68,300",+900,"63,800","68,300","63,200","1,704,675"
4796,2003.07.25,"61,000",-400,"60,500","63,600","60,500","919,489"
4797,2003.07.24,"61,400",+100,"60,300","63,900","60,300","1,107,565"
4798,2003.07.23,"61,300","-5,900","65,200","66,400","59,500","2,002,403"
4799,2003.07.22,"67,200","-4,800","71,700","72,500","63,400","1,380,551"
4800,2003.07.21,"72,000","+2,200","70,100","75,000","70,100","1,542,283"
4801,2003.07.18,"69,800","-3,000","69,100","72,000","69,000","710,252"
4802,2003.07.16,"72,800",+800,"73,000","73,900","69,500","1,366,386"
4803,2003.07.15,"72,000","-1,700","74,500","76,100","72,000","1,019,372"
4804,2003.07.14,"73,700",+700,"73,000","77,200","72,500","1,732,970"
4805,2003.07.11,"73,000","+1,500","68,900","73,900","68,100","1,558,426"
4806,2003.07.10,"71,500","-5,500","75,100","75,500","71,300","1,279,482"
4807,2003.07.09,"77,000",+600,"77,000","80,300","75,400","1,220,417"
4808,2003.07.08,"76,400","+1,400","76,500","78,000","71,000","1,852,159"
4809,2003.07.07,"75,000","+4,100","72,900","78,500","72,600","1,694,888"
4810,2003.07.04,"70,900","+1,700","69,600","71,800","69,200","1,342,420"
4811,2003.07.03,"69,200","+3,300","67,800","72,200","67,100","1,909,994"
4812,2003.07.02,"65,900",-400,"68,300","68,300","65,600","1,003,772"
4813,2003.07.01,"66,300","+2,100","64,700","66,800","62,800","1,444,696"
4814,2003.06.30,"64,200",+300,"65,000","66,900","63,700","2,093,338"
4815,2003.06.27,"63,900",+300,"58,500","63,900","58,300","2,139,740"
4816,2003.06.26,"57,100",-900,"57,100","58,800","57,100","370,669"
4817,2003.06.25,"58,000",0,"58,000","59,000","57,700","481,740"
4818,2003.06.24,"58,000","+1,700","55,500","58,600","54,900","822,132"
4819,2003.06.23,"56,300","-3,300","59,600","59,900","56,200","460,635"
4820,2003.06.20,"59,600",0,"58,100","60,900","58,100","572,090"
4821,2003.06.19,"59,600","-1,900","61,800","62,200","59,200","745,062"
4822,2003.06.18,"61,500",-400,"62,100","63,300","61,200","570,678"
4823,2003.06.17,"61,900",+800,"63,500","64,000","61,600","1,087,774"
4824,2003.06.16,"61,100",-600,"61,700","62,300","60,400","574,119"
4825,2003.06.13,"61,700","-1,200","64,000","64,300","61,100","1,022,412"
4826,2003.06.12,"62,900","+1,900","63,000","64,300","62,100","1,637,074"
4827,2003.06.11,"61,000","+2,600","59,400","63,500","59,100","1,991,065"
4828,2003.06.10,"58,400","-1,300","59,000","60,200","58,100","872,122"
4829,2003.06.09,"59,700","+2,700","56,800","60,700","56,700","1,842,096"
4830,2003.06.05,"57,000","-1,200","59,300","60,500","56,800","955,054"
4831,2003.06.04,"58,200",+500,"59,000","60,500","56,700","1,159,340"
4832,2003.06.03,"57,700",+500,"65,000","65,500","57,700","1,628,598"
4833,2003.06.02,"65,500","+1,200","65,100","66,100","63,400","1,009,329"
4834,2003.05.30,"64,300","-2,200","65,500","67,000","64,200","896,719"
4835,2003.05.29,"66,500","+1,100","64,900","68,500","64,900","1,478,619"
4836,2003.05.28,"65,400","-5,900","73,900","74,000","64,300","1,348,384"
4837,2003.05.27,"71,300","-2,000","75,500","76,500","70,200","1,501,318"
4838,2003.05.26,"73,300","+4,100","70,500","74,500","70,300","2,100,341"
4839,2003.05.23,"69,200",+700,"71,000","71,500","68,600","1,420,732"
4840,2003.05.22,"68,500",0,"68,000","74,000","66,800","4,031,426"
4841,2003.05.21,"68,500","-2,200","72,500","74,100","67,400","2,805,509"
4842,2003.05.20,"70,700","-2,200","62,000","70,700","62,000","2,650,371"
4843,2003.05.19,"63,200","+1,200","62,300","64,600","60,200","1,142,952"
4844,2003.05.16,"62,000",+200,"61,600","68,600","61,400","2,403,023"
4845,2003.05.15,"61,800",+800,"62,200","62,700","59,300","1,184,679"
4846,2003.05.14,"61,000","+3,000","59,800","63,300","58,800","2,162,988"
4847,2003.05.13,"58,000","-3,600","62,200","64,700","58,000","1,763,719"
4848,2003.05.12,"61,600","-3,600","56,000","61,600","55,700","1,423,463"
4849,2003.05.09,"55,000",-300,"55,500","55,500","53,500","630,865"
4850,2003.05.07,"55,300",+900,"55,000","57,100","54,600","1,159,085"
4851,2003.05.06,"54,400","-1,000","57,800","58,100","53,500","1,945,591"
4852,2003.05.02,"55,400","-1,000","50,500","55,400","50,000","2,426,401"
4853,2003.04.30,"49,500",+450,"50,800","53,000","49,200","2,481,262"
4854,2003.04.29,"49,050",+450,"44,900","49,050","44,650","1,574,344"
4855,2003.04.28,"43,800","+1,800","41,500","44,350","41,500","904,669"
